experiment_id,model_id,run_name,method,duration_s,prompt1,prompt2,temperature,games_path,data_path
Comb_List_SpecifyExCats_T0_00654f,claude-haiku-4-5-20251001,10claude_cb246bb6,JSONselfCSVFormat,7.27,Comb/List/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyExCats_T0_00654f\claude_cb246bb6.json
Comb_List_SpecifyExCats_T0_00654f,claude-sonnet-4-6,4claude_e706ab20,JSONselfCSVFormat,22.37,Comb/List/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyExCats_T0_00654f\claude_e706ab20.json
Comb_Rules_Basic_T0_247684,gpt-5.4-2026-03-05,8openai_af9bae05,JSONselfCSVFormat,44.06,Comb/Rules/Basic.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_Basic_T0_247684\openai_af9bae05.json
Comb_List_SpecifyEx_T0_00654f,models/gemini-2.5-flash,7gemini_cad9a0d7,JSONselfCSVFormat,39.23,Comb/List/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyEx_T0_00654f\gemini_cad9a0d7.json
Comb_List_SpecifyExCats_T0_00654f,claude-sonnet-4-6,5claude_6f624a73,JSONselfCSVFormat,17.92,Comb/List/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyExCats_T0_00654f\claude_6f624a73.json
Comb_Rules_Basic_T0_247684,gpt-5.4-2026-03-05,9openai_42bb9231,JSONselfCSVFormat,47.78,Comb/Rules/Basic.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_Basic_T0_247684\openai_42bb9231.json
Comb_List_SpecifyEx_T0_00654f,models/gemini-2.5-flash,8gemini_d4eadd58,JSONselfCSVFormat,81.19,Comb/List/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyEx_T0_00654f\gemini_d4eadd58.json
Comb_List_SpecifyExCats_T0_00654f,claude-sonnet-4-6,6claude_10b7302c,JSONselfCSVFormat,18.53,Comb/List/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyExCats_T0_00654f\claude_10b7302c.json
Comb_Rules_Basic_T0_247684,gpt-5.4-2026-03-05,10openai_7b034fae,JSONselfCSVFormat,46.55,Comb/Rules/Basic.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_Basic_T0_247684\openai_7b034fae.json
Comb_List_SpecifyExCats_T0_00654f,claude-sonnet-4-6,7claude_ff925fd1,JSONselfCSVFormat,22.91,Comb/List/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyExCats_T0_00654f\claude_ff925fd1.json
Comb_List_SpecifyEx_T0_00654f,models/gemini-2.5-flash,9gemini_a89b36ea,JSONselfCSVFormat,49.19,Comb/List/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyEx_T0_00654f\gemini_a89b36ea.json
Comb_List_SpecifyExCats_T0_00654f,claude-sonnet-4-6,8claude_e1b4c899,JSONselfCSVFormat,21.42,Comb/List/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyExCats_T0_00654f\claude_e1b4c899.json
Comb_Rules_Basic_T1_247684,gpt-5.4-2026-03-05,4openai_0646d2c5,JSONselfCSVFormat,55.09,Comb/Rules/Basic.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_Basic_T1_247684\openai_0646d2c5.json
Comb_List_SpecifyEx_T0_00654f,models/gemini-2.5-flash,10gemini_35b8dfc5,JSONselfCSVFormat,35.46,Comb/List/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyEx_T0_00654f\gemini_35b8dfc5.json
Comb_List_SpecifyExCats_T0_00654f,claude-sonnet-4-6,9claude_ea0a77dd,JSONselfCSVFormat,17.94,Comb/List/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyExCats_T0_00654f\claude_ea0a77dd.json
Comb_Rules_Basic_T1_247684,gpt-5.4-2026-03-05,5openai_469bafc3,JSONselfCSVFormat,44.1,Comb/Rules/Basic.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_Basic_T1_247684\openai_469bafc3.json
Comb_List_SpecifyExCats_T0_00654f,claude-sonnet-4-6,10claude_62c94339,JSONselfCSVFormat,16.48,Comb/List/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyExCats_T0_00654f\claude_62c94339.json
Comb_List_SpecifyExCats_T0_00654f,models/gemini-2.5-flash,4gemini_59ffcafc,JSONselfCSVFormat,66.84,Comb/List/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyExCats_T0_00654f\gemini_59ffcafc.json
Comb_List_SpecifyExCats_T0_00654f,claude-opus-4-6,4claude_a5575f4e,JSONselfCSVFormat,14.97,Comb/List/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyExCats_T0_00654f\claude_a5575f4e.json
Comb_Rules_Basic_T1_247684,gpt-5.4-2026-03-05,6openai_9e98ac65,JSONselfCSVFormat,48.48,Comb/Rules/Basic.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_Basic_T1_247684\openai_9e98ac65.json
Comb_List_SpecifyExCats_T0_00654f,models/gemini-2.5-flash,5gemini_a7426ced,JSONselfCSVFormat,47.73,Comb/List/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyExCats_T0_00654f\gemini_a7426ced.json
Comb_List_SpecifyExCats_T0_00654f,claude-opus-4-6,5claude_bdff8366,JSONselfCSVFormat,16.43,Comb/List/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyExCats_T0_00654f\claude_bdff8366.json
Comb_Rules_Basic_T1_247684,gpt-5.4-2026-03-05,7openai_10e5c7ba,JSONselfCSVFormat,50.05,Comb/Rules/Basic.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_Basic_T1_247684\openai_10e5c7ba.json
Comb_List_SpecifyExCats_T0_00654f,claude-opus-4-6,6claude_a01b48a0,JSONselfCSVFormat,13.85,Comb/List/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyExCats_T0_00654f\claude_a01b48a0.json
Comb_List_SpecifyExCats_T0_00654f,models/gemini-2.5-flash,6gemini_f2106961,JSONselfCSVFormat,63.21,Comb/List/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyExCats_T0_00654f\gemini_f2106961.json
Comb_Rules_Basic_T1_247684,gpt-5.4-2026-03-05,8openai_09b44f69,JSONselfCSVFormat,51.23,Comb/Rules/Basic.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_Basic_T1_247684\openai_09b44f69.json
Comb_List_SpecifyExCats_T0_00654f,claude-opus-4-6,7claude_bd9a0eb7,JSONselfCSVFormat,15.0,Comb/List/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyExCats_T0_00654f\claude_bd9a0eb7.json
Comb_List_SpecifyExCats_T0_00654f,models/gemini-2.5-flash,7gemini_54dd7226,JSONselfCSVFormat,49.83,Comb/List/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyExCats_T0_00654f\gemini_54dd7226.json
Comb_List_SpecifyExCats_T0_00654f,claude-opus-4-6,8claude_0621ba47,JSONselfCSVFormat,15.32,Comb/List/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyExCats_T0_00654f\claude_0621ba47.json
Comb_Rules_Basic_T1_247684,gpt-5.4-2026-03-05,9openai_d3dddbea,JSONselfCSVFormat,50.92,Comb/Rules/Basic.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_Basic_T1_247684\openai_d3dddbea.json
Comb_List_SpecifyExCats_T0_00654f,claude-opus-4-6,9claude_eef5e61e,JSONselfCSVFormat,17.3,Comb/List/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyExCats_T0_00654f\claude_eef5e61e.json
Comb_List_SpecifyExCats_T0_00654f,models/gemini-2.5-flash,8gemini_90da9a70,JSONselfCSVFormat,42.05,Comb/List/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyExCats_T0_00654f\gemini_90da9a70.json
Comb_Rules_Basic_T1_247684,gpt-5.4-2026-03-05,10openai_31f33321,JSONselfCSVFormat,52.78,Comb/Rules/Basic.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_Basic_T1_247684\openai_31f33321.json
Comb_List_SpecifyExCats_T0_00654f,claude-opus-4-6,10claude_ff66332b,JSONselfCSVFormat,18.86,Comb/List/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyExCats_T0_00654f\claude_ff66332b.json
Comb_List_SpecifyExCats_T0_00654f,models/gemini-2.5-flash,9gemini_417aa245,JSONselfCSVFormat,50.0,Comb/List/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyExCats_T0_00654f\gemini_417aa245.json
Comb_Rules_SpecifyEx_T0_247684,gpt-5.4-nano-2026-03-17,4openai_8eedaf68,JSONselfCSVFormat,26.54,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T0_247684\openai_8eedaf68.json
Comb_Rules_SpecifyEx_T0_247684,claude-haiku-4-5-20251001,4claude_3c3ddac8,JSONselfCSVFormat,19.71,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T0_247684\claude_3c3ddac8.json
Comb_List_SpecifyExCats_T0_00654f,models/gemini-2.5-flash,10gemini_7b54d2d8,JSONselfCSVFormat,56.1,Comb/List/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_List_SpecifyExCats_T0_00654f\gemini_7b54d2d8.json
Comb_Rules_SpecifyEx_T0_247684,claude-haiku-4-5-20251001,5claude_3b05256f,JSONselfCSVFormat,20.12,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T0_247684\claude_3b05256f.json
Comb_Rules_SpecifyEx_T0_247684,gpt-5.4-nano-2026-03-17,5openai_3e1aa990,JSONselfCSVFormat,30.2,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T0_247684\openai_3e1aa990.json
Comb_Rules_SpecifyEx_T0_247684,claude-haiku-4-5-20251001,6claude_33cbdae6,JSONselfCSVFormat,20.61,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T0_247684\claude_33cbdae6.json
Comb_Rules_SpecifyExCats_T0_247684,models/gemini-2.5-flash,4gemini_86988e0b,JSONselfCSVFormat,42.28,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T0_247684\gemini_86988e0b.json
Comb_Rules_SpecifyEx_T0_247684,gpt-5.4-nano-2026-03-17,6openai_ea5f2420,JSONselfCSVFormat,41.91,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T0_247684\openai_ea5f2420.json
Comb_Rules_SpecifyEx_T0_247684,claude-haiku-4-5-20251001,7claude_5ca6eeee,JSONselfCSVFormat,20.13,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T0_247684\claude_5ca6eeee.json
Comb_Rules_SpecifyExCats_T0_247684,models/gemini-2.5-flash,5gemini_bfd0e5e7,JSONselfCSVFormat,40.07,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T0_247684\gemini_bfd0e5e7.json
Comb_Rules_SpecifyEx_T0_247684,claude-haiku-4-5-20251001,8claude_10bd9f7c,JSONselfCSVFormat,19.96,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T0_247684\claude_10bd9f7c.json
Comb_Rules_SpecifyEx_T0_247684,gpt-5.4-nano-2026-03-17,7openai_42752816,JSONselfCSVFormat,88.75,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T0_247684\openai_42752816.json
Comb_Rules_SpecifyExCats_T0_247684,models/gemini-2.5-flash,6gemini_d2983cc8,JSONselfCSVFormat,30.96,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T0_247684\gemini_d2983cc8.json
Comb_Rules_SpecifyEx_T0_247684,claude-haiku-4-5-20251001,9claude_9b7683f3,JSONselfCSVFormat,18.33,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T0_247684\claude_9b7683f3.json
Comb_Rules_SpecifyEx_T0_247684,gpt-5.4-nano-2026-03-17,8openai_b47fb47d,JSONselfCSVFormat,39.33,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T0_247684\openai_b47fb47d.json
Comb_Rules_SpecifyExCats_T0_247684,models/gemini-2.5-flash,7gemini_585eb6ad,JSONselfCSVFormat,30.39,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T0_247684\gemini_585eb6ad.json
Comb_Rules_SpecifyEx_T0_247684,claude-haiku-4-5-20251001,10claude_f8344d5b,JSONselfCSVFormat,18.86,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T0_247684\claude_f8344d5b.json
Comb_Rules_SpecifyEx_T0_247684,gpt-5.4-nano-2026-03-17,9openai_d476c82f,JSONselfCSVFormat,34.19,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T0_247684\openai_d476c82f.json
Comb_Rules_SpecifyExCats_T0_247684,models/gemini-2.5-flash,8gemini_4ac02a0d,JSONselfCSVFormat,37.47,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T0_247684\gemini_4ac02a0d.json
Comb_Rules_SpecifyEx_T0_247684,claude-sonnet-4-6,4claude_7a0cdd4d,JSONselfCSVFormat,69.61,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T0_247684\claude_7a0cdd4d.json
Comb_Rules_SpecifyEx_T0_247684,gpt-5.4-nano-2026-03-17,10openai_0f2c213f,JSONselfCSVFormat,28.58,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T0_247684\openai_0f2c213f.json
Comb_Rules_SpecifyExCats_T0_247684,models/gemini-2.5-flash,9gemini_9d839328,JSONselfCSVFormat,39.3,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T0_247684\gemini_9d839328.json
Comb_Rules_SpecifyExCats_T0_247684,models/gemini-2.5-flash,10gemini_e1d7e2ba,JSONselfCSVFormat,38.73,Comb/Rules/SpecifyExCats.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyExCats_T0_247684\gemini_e1d7e2ba.json
Comb_Rules_SpecifyEx_T0_247684,claude-sonnet-4-6,5claude_e9213a65,JSONselfCSVFormat,77.45,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T0_247684\claude_e9213a65.json
Comb_Rules_SpecifyEx_T0_247684,claude-sonnet-4-6,6claude_0ef293fe,JSONselfCSVFormat,68.05,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T0_247684\claude_0ef293fe.json
Comb_Rules_SpecifyEx_T0_247684,claude-sonnet-4-6,7claude_0586b05a,JSONselfCSVFormat,66.8,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T0_247684\claude_0586b05a.json
Comb_Rules_SpecifyEx_T0_247684,claude-sonnet-4-6,8claude_c1748731,JSONselfCSVFormat,73.05,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T0_247684\claude_c1748731.json
Comb_Rules_SpecifyEx_T0_247684,claude-sonnet-4-6,9claude_90622b3e,JSONselfCSVFormat,64.28,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T0_247684\claude_90622b3e.json
Comb_Rules_SpecifyEx_T0_247684,claude-sonnet-4-6,10claude_2e12503f,JSONselfCSVFormat,75.44,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T0_247684\claude_2e12503f.json
Comb_Rules_SpecifyEx_T0_247684,claude-opus-4-6,4claude_a8c97238,JSONselfCSVFormat,68.0,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T0_247684\claude_a8c97238.json
Comb_Rules_SpecifyEx_T0_247684,claude-opus-4-6,5claude_7dd55ffa,JSONselfCSVFormat,67.86,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T0_247684\claude_7dd55ffa.json
Comb_Rules_SpecifyEx_T0_247684,claude-opus-4-6,6claude_92a2a5ac,JSONselfCSVFormat,64.37,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T0_247684\claude_92a2a5ac.json
Comb_Rules_SpecifyEx_T0_247684,claude-opus-4-6,7claude_1a61e108,JSONselfCSVFormat,69.96,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T0_247684\claude_1a61e108.json
Comb_Rules_SpecifyEx_T0_247684,claude-opus-4-6,8claude_77f53eb5,JSONselfCSVFormat,64.18,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T0_247684\claude_77f53eb5.json
Comb_Rules_SpecifyEx_T0_247684,claude-opus-4-6,9claude_dc0d4bcf,JSONselfCSVFormat,63.61,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T0_247684\claude_dc0d4bcf.json
Comb_Rules_SpecifyEx_T0_247684,claude-opus-4-6,10claude_48649289,JSONselfCSVFormat,72.29,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,0,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T0_247684\claude_48649289.json
Comb_Rules_SpecifyEx_T1_247684,claude-haiku-4-5-20251001,4claude_bbc3e58f,JSONselfCSVFormat,18.88,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\claude_bbc3e58f.json
Comb_Rules_SpecifyEx_T1_247684,claude-haiku-4-5-20251001,5claude_a1f2430a,JSONselfCSVFormat,20.83,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\claude_a1f2430a.json
Comb_Rules_SpecifyEx_T1_247684,claude-haiku-4-5-20251001,6claude_1ab11850,JSONselfCSVFormat,20.62,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\claude_1ab11850.json
Comb_Rules_SpecifyEx_T1_247684,claude-haiku-4-5-20251001,7claude_283d3ef4,JSONselfCSVFormat,18.09,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\claude_283d3ef4.json
Comb_Rules_SpecifyEx_T1_247684,claude-haiku-4-5-20251001,8claude_1f7d594c,JSONselfCSVFormat,14.75,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\claude_1f7d594c.json
Comb_Rules_SpecifyEx_T1_247684,claude-haiku-4-5-20251001,9claude_f88b8a88,JSONselfCSVFormat,20.2,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\claude_f88b8a88.json
Comb_Rules_SpecifyEx_T1_247684,claude-haiku-4-5-20251001,10claude_333714ab,JSONselfCSVFormat,12.21,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\claude_333714ab.json
Comb_Rules_SpecifyEx_T1_247684,claude-sonnet-4-6,4claude_c243a6b0,JSONselfCSVFormat,80.53,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\claude_c243a6b0.json
Comb_Rules_SpecifyEx_T1_247684,claude-sonnet-4-6,5claude_36340dbd,JSONselfCSVFormat,70.64,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\claude_36340dbd.json
Comb_Rules_SpecifyEx_T1_247684,claude-sonnet-4-6,6claude_c40cb19e,JSONselfCSVFormat,66.31,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\claude_c40cb19e.json
Comb_Rules_SpecifyEx_T1_247684,claude-sonnet-4-6,7claude_0f64d4d2,JSONselfCSVFormat,78.31,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\claude_0f64d4d2.json
Comb_Rules_SpecifyEx_T1_247684,claude-sonnet-4-6,8claude_c36e4b79,JSONselfCSVFormat,79.18,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\claude_c36e4b79.json
Comb_Rules_SpecifyEx_T1_247684,claude-sonnet-4-6,9claude_c26e4f5c,JSONselfCSVFormat,74.65,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\claude_c26e4f5c.json
Comb_Rules_SpecifyEx_T1_247684,claude-sonnet-4-6,10claude_cd73f877,JSONselfCSVFormat,57.14,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\claude_cd73f877.json
Comb_Rules_SpecifyEx_T1_247684,claude-opus-4-6,4claude_c25d3e00,JSONselfCSVFormat,59.96,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\claude_c25d3e00.json
Comb_Rules_SpecifyEx_T1_247684,claude-opus-4-6,5claude_340ed84e,JSONselfCSVFormat,72.87,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\claude_340ed84e.json
Comb_Rules_SpecifyEx_T1_247684,claude-opus-4-6,6claude_9cae8c4b,JSONselfCSVFormat,68.19,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\claude_9cae8c4b.json
Comb_Rules_SpecifyEx_T1_247684,claude-opus-4-6,7claude_a64fc8ba,JSONselfCSVFormat,63.79,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\claude_a64fc8ba.json
Comb_Rules_SpecifyEx_T1_247684,claude-opus-4-6,8claude_d8ef802d,JSONselfCSVFormat,76.02,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\claude_d8ef802d.json
Comb_Rules_SpecifyEx_T1_247684,claude-opus-4-6,9claude_de332d1d,JSONselfCSVFormat,67.66,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\claude_de332d1d.json
Comb_Rules_SpecifyEx_T1_247684,claude-opus-4-6,10claude_cf9b652b,JSONselfCSVFormat,70.43,Comb/Rules/SpecifyEx.txt,csvformatSubcat.txt,1,data/Reference/Games.csv,data\Auto\Comb_Rules_SpecifyEx_T1_247684\claude_cf9b652b.json
